Area_sqft,Bedrooms,Bathrooms,Year_Built,Property_Type,Parking_Spaces,Furnishing_Status,Floor_Number,Distance_to_City_Center_km,Balcony_Count,Lift_Availability,Direction_Facing,Banjara Hills,Gachibowli,HITEC City,Jubilee Hills,Kokapet,Kompally,Kondapur,Kukatpally,LB Nagar,Madhapur,Manikonda,Medchal,Mehdipatnam,Miyapur,Moinabad,Nallagandla,Narsingi,Secunderabad,Uppal,Price_INR
3230,3,3,2017,1,1,1,23,14.62,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29108914
3444,3,4,2023,0,1,0,1,14.93,3,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24728507
1820,2,3,2018,1,1,1,23,1.49,2,1,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17996512
3801,5,3,2017,1,1,1,12,29.22,0,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32930598
3292,1,1,2016,1,1,0.5,22,33.16,0,1,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38174904
1054,4,2,2014,1,1,0,11,2.34,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24312275
1159,2,1,2018,1,1,0,21,37.84,0,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12444604
2198,1,1,2015,0,1,0,2,3.4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11736487
3371,1,1,2019,1,1,1,4,22.97,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41688480
4911,3,4,2018,1,2,0.5,17,37.13,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92014101
3826,5,4,2015,1,2,1,10,37.17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35935747
654,2,2,2021,0,0,0,2,5.76,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5888178
4223,5,3,2018,0.5,1,0.5,0,38.87,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114272883
2276,3,2,2015,0,1,0,0,11.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15502214
3157,4,3,2014,1,1,1,23,13.99,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35489410
3024,4,2,2015,1,2,0,20,27.17,1,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27788705
4521,2,1,2014,0,2,1,2,4.93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54687428
3404,4,2,2023,1,1,1,11,21.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58366010
4916,4,2,2023,1,2,1,10,32.73,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53031297
4134,5,3,2016,0,1,0.5,0,20.1,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36396641
1644,5,3,2016,1,2,0.5,5,2.91,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20465019
1408,2,2,2023,1,2,0.5,12,32.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7699940
4714,4,4,2014,0.5,2,0.5,0,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76182320
1910,3,2,2020,0,1,1,0,32.32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17933857
2359,1,2,2023,0,1,0.5,1,37.56,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14451835
2908,2,3,2020,0.5,2,0.5,0,30.32,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22143298
3082,4,3,2022,1,2,0,15,1.81,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13045454
1389,3,3,2018,1,2,1,9,26.55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12870646
4684,4,3,2017,1,2,1,16,11.25,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114819979
654,2,3,2018,1,2,1,15,8.36,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10609103
4563,3,3,2021,1,1,0.5,16,30.55,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50577962
4852,3,3,2021,1,2,1,14,11.94,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57393415
655,3,2,2017,0,1,1,2,6.17,3,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4670298
1407,3,3,2021,0,2,0,2,7.25,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9166770
2155,4,3,2017,0,0,0.5,3,27.25,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15758159
2971,3,3,2017,0.5,2,0.5,0,18.57,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30408334
4308,4,3,2021,1,2,0.5,4,8.74,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25111642
3397,3,2,2015,1,2,0.5,16,3.65,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36709990
3203,3,3,2017,0,0,0.5,3,37.52,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19531341
4165,2,1,2014,0.5,2,0.5,0,39.9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36641642
4779,4,4,2014,1,1,1,19,16.07,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36906145
3783,4,2,2021,1,1,0,8,10.32,0,1,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39414093
498,1,2,2017,1,2,0,14,2.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5739804
596,2,2,2019,1,2,0,20,12.64,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4787036
2929,4,3,2018,0.5,2,0.5,0,23.52,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23808533
1277,2,2,2023,1,2,0,12,21.21,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14133764
2268,2,1,2019,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16184349
3065,2,3,2017,1,1,1,15,14.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76137461
1788,1,2,2017,1,1,1,8,39.14,0,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47051650
2815,4,3,2020,1,2,0,23,20.26,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24505845
969,2,1,2014,1,2,0,12,0.85,0,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7375107
3037,1,1,2022,1,2,0.5,13,28.12,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30243026
1465,1,1,2023,1,1,0.5,10,23.54,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14715171
821,3,2,2016,0,2,0.5,0,6.75,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10293873
3283,3,4,2017,1,2,0,22,28.48,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20227351
1604,4,2,2022,1,1,1,13,1.29,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19976285
944,3,3,2018,1,2,0.5,20,29.15,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10657573
4566,4,3,2017,1,1,0,23,6.4,3,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28714848
4039,3,2,2019,1,1,0.5,19,39.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23648804
1623,1,1,2014,1,2,1,17,20.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11671982
3572,4,3,2023,0,2,0,0,0.92,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71754596
1167,3,4,2014,0,1,1,0,33.6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15411806
4057,3,2,2018,0,2,0,0,33.08,1,1,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42148070
1054,4,3,2018,1,1,0.5,24,30.65,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8619846
2846,5,3,2022,1,1,0,16,21.75,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29606505
620,3,3,2014,1,2,0.5,21,9.13,2,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318827
4066,2,1,2016,0,1,0.5,1,25.78,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56460429
4677,3,3,2016,1,1,0,21,34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42740371
4802,5,4,2017,1,1,0,21,19.97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44382005
2969,1,2,2020,1,1,1,15,3.15,1,1,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48499474
1413,1,1,2020,0,2,0,0,39.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10663001
2451,1,1,2023,1,2,0.5,4,27.23,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11525866
4385,3,3,2018,1,1,1,23,39.28,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46976239
4710,4,4,2022,1,2,0,6,7.89,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23161302
3419,5,4,2020,1,2,0.5,20,8.53,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25223574
4081,5,3,2015,1,1,0.5,3,4.47,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52024960
1843,3,4,2016,0,2,0.5,0,8.81,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11136023
4596,2,3,2020,0,2,1,0,4.78,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123052397
3410,3,2,2018,1,1,0,9,11.28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18337016
972,1,2,2020,1,1,1,6,23.43,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5774977
1732,3,2,2022,1,2,0.5,10,32.88,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11103529
4402,5,3,2022,0,1,1,0,4.31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28317918
3534,3,4,2016,1,2,0,24,6.72,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32277551
4486,3,2,2021,0,2,1,3,11.95,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31589937
625,2,3,2019,0.5,2,0.5,0,14.06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6783141
4600,5,3,2017,0,1,1,1,35.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59490316
2397,4,2,2017,1,2,0.5,12,9.46,3,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25031989
1171,4,2,2017,1,2,1,16,5.55,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10897839
4924,5,3,2020,0.5,1,0.5,0,35.01,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47806259
833,4,4,2019,0.5,1,0.5,0,35.37,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8851863
3499,1,2,2015,1,2,1,5,31.52,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46181207
3129,4,2,2018,0,2,0.5,2,15.56,3,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28507306
3807,1,1,2018,0,1,0.5,2,36.56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61431346
3540,5,3,2019,1,2,0.5,5,17.85,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35338514
1265,4,2,2020,1,2,0.5,22,31.77,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11827534
3193,4,3,2021,1,1,0,15,17.68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23834509
3311,1,2,2023,0,0,0,3,19.53,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37006041
2815,1,1,2021,1,1,0,21,34.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30963730
650,3,2,2018,1,2,1,7,0.54,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4888835
4157,2,3,2015,1,1,1,14,11.32,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24614501
1318,4,2,2023,1,1,0,22,25.93,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16494764
1573,2,3,2021,1,1,1,8,36.92,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11831933
3603,2,3,2019,1,1,0.5,12,1,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26505797
832,4,2,2016,1,1,0.5,20,18.84,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10930840
1235,1,1,2017,0.5,1,0,0,20.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23013952
2646,3,2,2014,1,1,1,13,39.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27688366
2662,5,3,2016,1,1,0,7,28.04,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25951038
1297,4,4,2017,1,1,0.5,14,5.49,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109192
4032,4,2,2015,1,1,0.5,23,22.44,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54651498
4967,5,4,2019,0.5,2,0,0,6.58,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30555830
4215,2,2,2021,1,1,1,3,29.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72709120
646,3,2,2019,1,1,0.5,8,14.85,3,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5227124
2829,2,2,2023,1,2,0.5,19,26.61,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20245212
1390,4,4,2016,1,1,0.5,5,35.84,0,1,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17080460
3710,5,3,2022,0.5,1,0,0,31.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33905870
1326,3,4,2017,0,1,0,1,31.97,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6498183
3838,5,4,2019,1,2,0.5,22,11.58,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29338498
3007,5,3,2017,0.5,1,0.5,0,23.85,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26587551
1474,3,2,2017,0,2,0,0,7.91,0,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20866497
4422,4,3,2015,1,1,0,20,9.23,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20881804
4199,2,1,2023,1,2,0.5,8,28.46,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30954539
3551,4,4,2015,0,0,1,2,16.57,2,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40586930
3838,4,3,2015,0.5,1,0.5,0,35.6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106351729
4973,2,2,2015,1,1,1,8,19.74,2,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120139978
3891,4,4,2021,1,1,0.5,12,3.22,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44236692
1106,3,3,2023,0,1,1,0,16.88,3,1,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7779626
3464,2,3,2017,1,2,0,24,5.79,2,1,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34759957
1153,1,2,2017,0.5,1,0,0,39.78,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8768365
987,4,3,2023,1,2,0.5,14,1.44,3,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8958808
1734,5,4,2023,1,1,0,16,22.69,3,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8443313
2247,2,1,2016,1,2,0.5,7,14.89,1,1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26111874
4334,3,2,2018,1,1,1,14,24.47,1,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98673913
4326,5,4,2017,1,1,0,18,21.79,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20486012
3717,1,2,2020,1,2,0,10,36.76,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29521008
4420,4,2,2023,1,1,0.5,7,7.71,2,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38022608
3555,5,3,2020,1,1,0.5,5,5.23,1,1,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20523480
4702,4,4,2019,1,2,1,5,34.88,2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29023856
2598,5,3,2020,1,2,1,7,37.3,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16858593
564,2,1,2020,1,1,0,24,14.53,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3550696
2398,3,3,2021,1,2,1,23,38.27,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37267431
3457,3,4,2014,1,1,0,22,14.04,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35749537
2484,1,1,2016,0.5,1,0.5,0,23.58,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74319108
4828,5,3,2016,1,1,0,19,26.84,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96468354
802,4,3,2018,0,2,1,0,39.76,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8157954
813,2,1,2023,0.5,1,0.5,0,7.23,2,0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13170728
444,2,3,2020,1,2,1,23,12.14,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2999126
4557,2,1,2023,0,2,0,1,22.07,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50321042
2867,3,3,2019,0.5,2,0.5,0,8.98,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50222130
1267,4,2,2017,0,0,0.5,2,23.41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19174734
418,2,3,2019,1,2,0,6,31.24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3615788
764,2,3,2020,0,1,1,0,35.23,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505697
4232,3,3,2017,1,1,1,9,13.78,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64557149
979,3,4,2021,1,1,0.5,18,7.32,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13039857
945,3,2,2018,0,0,0.5,1,27.59,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23722002
4550,5,4,2016,1,1,0,19,27.62,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56750548
3439,1,2,2015,1,2,0.5,18,17.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20952874
4537,3,4,2014,0,0,1,0,23.95,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40596116
4444,3,2,2017,0,2,0.5,2,32.04,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33869718
4726,2,2,2015,1,2,1,20,29.46,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33991920
852,4,3,2016,0.5,1,1,0,27.08,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9369815
4361,2,2,2014,1,1,0.5,20,26.64,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43177530
1781,2,2,2019,1,1,0,8,29.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11292494
1867,4,4,2017,0,0,0,3,24.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19635053
3138,5,4,2018,0,0,0.5,1,3.84,3,0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74211994
1616,1,1,2021,1,2,0,20,23.52,0,1,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10975266
1280,3,3,2017,0,2,0.5,1,35.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8927519
4214,2,1,2019,1,2,1,7,1.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33956375
3549,2,2,2016,1,1,0.5,13,16.26,0,1,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24581255
484,1,1,2021,1,2,0,5,16.02,1,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4417127
4544,4,4,2016,1,1,1,11,10.54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31732617
1568,2,2,2020,1,2,0,23,23.19,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15699422
4564,3,3,2020,0,1,0,0,7.24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25342750
3529,2,1,2016,0.5,1,0.5,0,36.7,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54255454
4045,5,4,2016,1,1,0.5,22,6.65,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24389174
2926,5,3,2023,0.5,2,1,0,38.62,1,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85573733
3267,2,1,2023,1,2,0,24,0.96,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16001922
3916,2,2,2021,1,2,0,11,19.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20164470
3767,5,4,2016,1,1,0,11,1.93,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27311417
2594,2,1,2015,0.5,2,1,0,35.15,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36882211
3955,1,1,2018,0.5,1,0,0,32.05,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36163496
845,1,1,2020,1,1,0.5,19,9.39,1,1,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5178713
4026,4,2,2021,0,2,0,1,5.95,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19906579
4416,3,2,2014,1,2,0.5,24,8.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55947526
4275,2,3,2015,1,1,0,10,3.59,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23359242
3737,2,1,2020,1,1,0.5,15,9.86,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28421597
661,3,3,2022,0,2,0,0,3.19,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5418368
2248,1,1,2016,1,2,0.5,5,34.17,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25109025
4425,5,3,2021,1,2,0.5,9,34.2,1,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48818322
2666,5,3,2023,1,1,1,8,22.18,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16408914
491,1,2,2016,1,1,0.5,9,36.84,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3480316
4622,3,3,2017,1,2,0.5,17,14.34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98009401
4575,5,4,2015,1,1,0,17,7.56,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38357752
